Pclass,Age,SibSp,Parch,Fare,name__len,age__was_missing,cabin__was_missing,embarked__was_missing,sex_female,sex_male,ticket__freq,cabin__freq,embarked_C,embarked_Q,embarked_S,Survived
1,33.0,0,0,5.0,24.0,0,0,0,0,1,0.001122334455667789,0.002244668911335578,0,0,1,0
3,6.0,0,1,12.475,19.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,1
3,5.0,4,2,31.3875,30.0,0,1,0,1,0,0.004489337822671156,0.7710437710437711,0,0,1,1
1,39.0,0,0,0.0,22.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,24.5,0,0,8.05,29.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,54.0,0,0,14.0,20.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.55,18.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.8958,18.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,30.0,0,0,7.2292,28.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
3,28.0,0,0,7.8792,20.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
1,35.0,0,0,249.00622000000035,16.0,0,1,0,1,0,0.003367003367003367,0.7710437710437711,1,0,0,1
1,21.0,0,0,77.9583,29.0,0,0,0,1,0,0.003367003367003367,0.001122334455667789,0,0,1,1
1,32.0,0,0,30.5,25.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,1,0,0,1
3,16.0,0,0,9.5,25.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,22.0,0,0,7.25,31.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
3,28.0,0,0,7.8958,22.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,38.0,1,0,90.0,28.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,1
3,28.0,5,2,69.55,24.0,1,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,0
2,25.0,1,0,26.0,31.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,33.0,1,2,27.75,39.0,0,1,0,1,0,0.003367003367003367,0.7710437710437711,0,0,1,1
3,28.0,1,0,16.1,41.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,18.0,1,0,108.9,42.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,1,0,0,0
3,28.0,1,0,16.1,26.0,1,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.8958,18.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,2.0,4,1,39.6875,28.0,0,1,0,0,1,0.006734006734006734,0.7710437710437711,0,0,1,0
3,1.0,0,1,8.5167,31.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,1
2,26.0,0,0,10.5,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,41.0,0,0,7.125,30.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,48.0,1,0,76.7292,25.0,0,0,0,0,1,0.003367003367003367,0.002244668911335578,1,0,0,1
2,48.0,1,2,65.0,32.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
1,48.0,1,0,39.6,55.10000000000002,0,0,0,1,0,0.001122334455667789,0.001122334455667789,1,0,0,1
3,4.0,4,2,31.275,39.0,0,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,0
1,39.0,1,0,55.9,41.0,0,0,0,1,0,0.002244668911335578,0.002244668911335578,0,0,1,1
3,33.0,3,0,15.85,55.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
2,29.0,0,0,10.5,31.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,49.0,1,1,110.8833,24.0,0,0,0,0,1,0.004489337822671156,0.002244668911335578,1,0,0,0
3,28.0,5,2,69.55,26.0,1,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.2292,17.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
1,42.0,1,0,52.0,30.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
1,36.0,0,2,71.0,23.0,0,0,0,1,0,0.002244668911335578,0.002244668911335578,0,0,1,1
1,61.0,0,0,33.5,25.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,18.0,0,0,6.75,28.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,0
3,18.0,0,0,7.4958,25.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
2,1.0,1,1,14.5,25.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,1
3,32.0,0,0,56.4958,15.0,0,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,1
3,28.0,0,0,8.05,27.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,8.05,17.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,1,0,14.4542,21.0,1,1,0,1,0,0.002244668911335578,0.7710437710437711,1,0,0,0
3,16.0,0,0,8.05,28.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,31.0,1,0,57.0,23.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,1
1,48.0,0,0,26.55,19.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,1
3,22.0,0,0,7.225,33.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,1
3,13.0,0,0,7.2292,20.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,1,0,0,1
3,32.0,1,0,15.85,26.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,28.0,2,0,7.925,28.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,46.0,0,0,26.0,23.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.7958,28.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,42.0,1,0,27.0,28.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,35.0,0,0,8.05,24.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,2.0,3,2,27.9,29.0,0,1,0,1,0,0.006734006734006734,0.7710437710437711,0,0,1,0
3,31.0,0,0,8.6833,16.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
3,28.0,1,0,15.5,27.0,1,1,0,1,0,0.002244668911335578,0.7710437710437711,0,1,0,1
3,28.0,0,0,7.8958,18.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,19.0,1,0,26.0,33.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
3,20.0,0,0,8.6625,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,14.0,5,2,46.9,27.0,0,1,0,0,1,0.006734006734006734,0.7710437710437711,0,0,1,0
2,34.0,0,1,23.0,36.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
3,28.0,0,0,7.7375,24.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
3,28.0,0,0,7.75,17.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
3,51.0,0,0,7.75,32.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.6292,30.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,0
3,28.0,0,0,7.75,25.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
3,28.0,0,0,7.75,24.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
3,28.0,0,0,9.5,30.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,25.0,0,0,13.0,30.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,19.0,3,2,249.00622000000035,30.0,0,0,0,0,1,0.004489337822671156,0.004489337822671156,0,0,1,0
3,35.0,0,0,7.8958,18.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
1,35.0,1,0,83.475,44.0,0,0,0,1,0,0.002244668911335578,0.002244668911335578,0,0,1,1
3,9.0,1,1,15.9,37.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,1
3,20.0,0,0,4.0125,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
2,42.0,0,0,13.0,20.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,1
2,30.0,0,0,13.0,26.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,28.0,0,0,0.0,26.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,21.0,0,0,7.7958,22.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,1
3,47.0,0,0,7.25,26.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,25.0,1,2,151.55,47.0,0,0,0,1,0,0.004489337822671156,0.003367003367003367,0,0,1,0
3,16.0,0,0,9.2167,19.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
1,45.0,1,0,83.475,27.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,0
3,38.0,0,0,8.6625,15.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,56.0,0,0,35.5,35.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,1,0,0,1
3,28.0,1,1,22.3583,17.0,1,0,0,1,0,0.002244668911335578,0.001122334455667789,1,0,0,1
1,31.0,0,0,50.4958,36.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
1,30.0,0,0,93.5,21.0,0,0,0,1,0,0.002244668911335578,0.001122334455667789,0,0,1,1
1,28.0,0,0,27.7208,21.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
3,14.0,0,0,7.8542,36.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
3,16.0,0,0,7.7333,32.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,1,0,1
3,40.0,1,0,9.475,46.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
1,55.0,0,0,30.5,26.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,19.0,0,0,7.775,27.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,45.0,0,0,26.55,45.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,1
1,36.0,1,2,120.0,41.0,0,0,0,1,0,0.004489337822671156,0.004489337822671156,0,0,1,1
3,27.0,0,0,7.925,22.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,49.0,1,0,76.7292,40.0,0,0,0,1,0,0.003367003367003367,0.002244668911335578,1,0,0,1
1,41.0,0,0,134.5,31.0,0,0,0,1,0,0.002244668911335578,0.001122334455667789,1,0,0,1
1,19.0,1,0,53.1,25.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,33.0,0,0,7.775,28.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,27.0,1,0,53.1,29.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,1
1,28.0,0,0,27.7208,17.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
1,35.0,0,0,26.2875,32.0,0,0,0,0,1,0.001122334455667789,0.002244668911335578,0,0,1,1
3,29.0,1,1,10.4625,42.0,0,0,0,1,0,0.002244668911335578,0.004489337822671156,0,0,1,0
2,30.0,3,0,21.0,43.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
3,34.0,0,0,8.05,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,29.0,0,0,7.8958,18.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,1
1,19.0,0,0,30.0,28.0,0,0,0,1,0,0.001122334455667789,0.001122334455667789,0,0,1,1
1,35.0,0,0,135.6333,22.0,0,0,0,1,0,0.003367003367003367,0.001122334455667789,0,0,1,1
3,28.0,5,2,69.55,19.0,1,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,0
2,40.0,0,0,15.75,50.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,62.0,0,0,26.55,18.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,25.0,1,0,7.925,29.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
3,26.0,0,0,8.05,15.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,18.0,0,1,14.4542,21.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,1,0,0,0
2,34.0,1,0,21.0,23.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,48.0,0,0,7.8542,23.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.8958,21.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,24.0,2,0,24.15,20.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
2,17.0,0,0,12.0,21.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,1,0,0,1
1,38.0,1,0,71.2833,51.0,0,0,0,1,0,0.001122334455667789,0.001122334455667789,1,0,0,1
3,28.0,0,0,7.2292,15.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
3,40.0,0,0,7.8958,17.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,22.0,0,0,9.0,20.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,2.0,0,1,10.4625,26.0,0,0,0,1,0,0.002244668911335578,0.004489337822671156,0,0,1,0
1,28.0,1,0,82.1708,23.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,1,0,0,0
3,18.0,0,0,7.75,39.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,22.525,24.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,19.0,0,0,26.0,55.10000000000002,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
3,28.0,0,0,8.05,19.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,60.0,1,0,75.25,48.0,0,0,0,1,0,0.001122334455667789,0.001122334455667789,1,0,0,1
3,20.0,0,0,7.8542,26.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,45.0,0,0,35.5,28.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,28.0,0,0,8.05,30.0,1,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
2,24.0,0,0,13.0,29.0,0,0,0,1,0,0.001122334455667789,0.003367003367003367,0,0,1,1
3,28.0,0,0,7.75,16.0,1,0,0,0,1,0.001122334455667789,0.001122334455667789,0,1,0,0
3,28.0,1,0,15.5,30.0,1,1,0,1,0,0.002244668911335578,0.7710437710437711,0,1,0,1
3,39.0,1,4,31.275,27.0,0,1,0,0,1,0.007856341189674524,0.7710437710437711,0,0,1,0
3,26.0,0,0,7.8542,31.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
2,24.0,2,1,27.0,51.0,0,1,0,1,0,0.002244668911335578,0.7710437710437711,0,0,1,1
2,36.0,0,0,13.0,16.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,37.0,0,1,29.7,21.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,1,0,0,0
1,28.0,0,1,55.0,38.0,1,0,0,1,0,0.002244668911335578,0.002244668911335578,0,0,1,1
2,28.0,0,0,10.5,29.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,19.0,0,0,7.8958,17.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,43.0,0,0,6.45,32.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,25.0,1,0,91.0792,23.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,1,0,0,1
3,47.0,0,0,9.0,27.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,16.0,0,0,86.5,21.0,0,0,0,1,0,0.003367003367003367,0.001122334455667789,0,0,1,1
2,1.0,1,1,18.75,31.0,0,1,0,0,1,0.003367003367003367,0.7710437710437711,0,0,1,1
3,22.0,0,0,7.125,29.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,19.0,0,0,7.8958,20.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,28.0,0,0,13.5,26.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,14.0,4,1,39.6875,24.0,0,1,0,0,1,0.006734006734006734,0.7710437710437711,0,0,1,0
3,36.0,0,0,7.8958,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,29.0,0,0,30.0,22.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
3,42.0,0,0,7.65,40.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
1,28.0,0,0,52.0,27.0,1,0,0,0,1,0.002244668911335578,0.001122334455667789,0,0,1,0
1,27.0,0,0,76.7292,18.0,0,0,0,0,1,0.003367003367003367,0.001122334455667789,1,0,0,1
3,29.0,0,0,7.75,24.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,1,0,1
2,5.0,1,2,27.75,28.0,0,1,0,1,0,0.003367003367003367,0.7710437710437711,0,0,1,1
3,22.0,0,0,9.8375,27.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.75,24.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,1,0,0
2,30.0,0,0,13.0,21.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,62.0,0,0,26.55,25.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,0
2,34.0,0,0,13.0,21.0,0,0,0,0,1,0.001122334455667789,0.001122334455667789,0,0,1,1
3,28.0,0,0,7.8958,22.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,7.75,21.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,1,0,0
3,44.0,0,1,16.1,24.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,45.0,0,0,7.75,33.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,0
2,19.0,0,0,13.0,21.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,18.0,0,0,73.5,25.0,0,1,0,0,1,0.005611672278338945,0.7710437710437711,0,0,1,0
3,31.0,0,0,7.775,25.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,28.0,0,0,0.0,30.0,1,1,0,0,1,0.003367003367003367,0.7710437710437711,0,0,1,0
3,21.0,0,0,7.25,19.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,25.0,0,0,13.0,42.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,32.0,0,0,8.3625,32.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,30.0,1,0,24.0,19.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,1,0,0,0
3,40.0,0,0,7.225,17.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
3,33.0,0,0,7.8958,20.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,1,0,0,0
3,36.0,0,0,7.4958,16.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,47.0,1,1,52.5542,48.0,0,0,0,1,0,0.002244668911335578,0.002244668911335578,0,0,1,1
2,34.0,1,0,26.0,17.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,19.0,0,0,8.05,26.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,28.0,0,0,8.05,29.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,50.0,0,0,10.5,19.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
3,28.0,2,0,23.25,18.0,1,1,0,1,0,0.002244668911335578,0.7710437710437711,0,1,0,1
3,28.0,1,0,7.75,19.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,1,0,0
2,28.0,0,0,0.0,21.0,1,1,0,0,1,0.003367003367003367,0.7710437710437711,0,0,1,0
3,28.0,0,0,8.05,26.0,1,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
3,35.0,0,0,8.05,31.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
2,35.0,0,0,26.0,20.0,0,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
1,18.0,1,0,227.525,49.0,0,0,0,1,0,0.004489337822671156,0.001122334455667789,1,0,0,1
3,16.0,5,2,46.9,26.0,0,1,0,1,0,0.006734006734006734,0.7710437710437711,0,0,1,0
3,21.0,0,0,7.65,32.0,0,1,0,1,0,0.001122334455667789,0.7710437710437711,0,0,1,1
1,28.0,0,0,31.0,21.0,1,1,0,0,1,0.002244668911335578,0.7710437710437711,0,0,1,0
3,41.0,2,0,14.1083,23.0,0,1,0,0,1,0.001122334455667789,0.7710437710437711,0,0,1,0
1,14.0,1,2,120.0,25.0,0,0,0,1,0,0.004489337822671156,0.004489337822671156,0,0,1,1
1,21.0,0,1,77.2875,25.0,0,0,0,0,1,0.002244668911335578,0.002244668911335578,0,0,1,0
